"color","gracz","rodzaj","n","mean","day","hour"
"both","grooney","blitz",19,0.578947368421053,3,23
"both","grooney","bullet",36,0.458333333333333,3,23
"both","grooney","rapid",1,1,3,23
"both","Mlodziak77","blitz",5,0.4,3,23
"white","grooney","blitz",9,0.555555555555556,3,23
"white","grooney","bullet",19,0.394736842105263,3,23
"white","Mlodziak77","blitz",3,0.333333333333333,3,23
"black","grooney","blitz",2,0,2,0
"black","grooney","bullet",4,0.25,2,0
"black","Mlodziak77","blitz",5,1,2,0
"both","grooney","blitz",2,0,2,0
"both","grooney","bullet",8,0.25,2,0
"both","Mlodziak77","blitz",8,0.75,2,0
"white","grooney","bullet",4,0.25,2,0
"white","Mlodziak77","blitz",3,0.333333333333333,2,0
"black","tymekkk","blitz",1,1,2,6
"both","tymekkk","blitz",3,0.666666666666667,2,6
"white","tymekkk","blitz",2,0.5,2,6
"black","grooney","bullet",3,0.166666666666667,2,7
"both","grooney","bullet",4,0.375,2,7
"both","tymekkk","blitz",5,0.5,2,7
"white","grooney","bullet",1,1,2,7
"white","tymekkk","blitz",5,0.5,2,7
"black","grooney","blitz",2,0.5,2,8
"black","grooney","bullet",8,0.5625,2,8
"black","Mlodziak77","blitz",8,0.375,2,8
"black","tymekkk","blitz",6,0.666666666666667,2,8
"both","grooney","blitz",3,0.666666666666667,2,8
"both","grooney","bullet",17,0.558823529411765,2,8
"both","Mlodziak77","blitz",13,0.307692307692308,2,8
"both","tymekkk","blitz",10,0.4,2,8
"white","grooney","blitz",1,1,2,8
"white","grooney","bullet",9,0.555555555555556,2,8
"white","Mlodziak77","blitz",5,0.2,2,8
"white","tymekkk","blitz",4,0,2,8
"black","grooney","bullet",18,0.361111111111111,2,9
"black","Mlodziak77","blitz",6,0.166666666666667,2,9
"black","Mlodziak77","bullet",1,1,2,9
"black","Mlodziak77","rapid",2,0,2,9
"black","tymekkk","blitz",3,0.666666666666667,2,9
"both","grooney","bullet",43,0.476744186046512,2,9
"both","Mlodziak77","blitz",12,0.333333333333333,2,9
"both","Mlodziak77","bullet",2,1,2,9
"both","Mlodziak77","rapid",2,0,2,9
"both","tymekkk","blitz",7,0.428571428571429,2,9
"white","grooney","bullet",25,0.56,2,9
"white","Mlodziak77","blitz",6,0.5,2,9
"white","Mlodziak77","bullet",1,1,2,9
"white","tymekkk","blitz",4,0.25,2,9
"black","grooney","blitz",4,0.75,2,10
"black","grooney","bullet",28,0.464285714285714,2,10
"black","grooney","rapid",2,1,2,10
"black","Mlodziak77","blitz",6,0.416666666666667,2,10
"black","Mlodziak77","rapid",1,1,2,10
"black","tymekkk","blitz",7,0.642857142857143,2,10
"both","grooney","blitz",6,0.75,2,10
"both","grooney","bullet",59,0.440677966101695,2,10
"both","grooney","rapid",3,1,2,10
"both","Mlodziak77","blitz",9,0.388888888888889,2,10
"both","Mlodziak77","rapid",4,0.75,2,10
"both","tymekkk","blitz",18,0.472222222222222,2,10
"white","grooney","blitz",2,0.75,2,10
"white","grooney","bullet",31,0.419354838709677,2,10
"white","grooney","rapid",1,1,2,10
"white","Mlodziak77","blitz",3,0.333333333333333,2,10
"white","Mlodziak77","rapid",3,0.666666666666667,2,10
"white","tymekkk","blitz",11,0.363636363636364,2,10
"black","grooney","blitz",6,0.5,2,11
"black","grooney","bullet",34,0.382352941176471,2,11
"black","grooney","rapid",1,0,2,11
"black","Mlodziak77","blitz",3,0.333333333333333,2,11
"black","Mlodziak77","bullet",6,0.5,2,11
"black","Mlodziak77","rapid",1,0.5,2,11
"black","tymekkk","blitz",2,0,2,11
"both","grooney","blitz",8,0.5,2,11
"both","grooney","bullet",69,0.485507246376812,2,11
"both","grooney","rapid",3,0.333333333333333,2,11
"both","Mlodziak77","blitz",8,0.5,2,11
"both","Mlodziak77","bullet",12,0.583333333333333,2,11
"both","Mlodziak77","rapid",3,0.5,2,11
"both","tymekkk","blitz",2,0,2,11
"white","grooney","blitz",2,0.5,2,11
"white","grooney","bullet",35,0.585714285714286,2,11
"white","grooney","rapid",2,0.5,2,11
"white","Mlodziak77","blitz",5,0.6,2,11
"white","Mlodziak77","bullet",6,0.666666666666667,2,11
"white","Mlodziak77","rapid",2,0.5,2,11
"black","grooney","blitz",6,0.833333333333333,2,12
"black","grooney","bullet",51,0.441176470588235,2,12
"black","grooney","rapid",3,0.666666666666667,2,12
"black","Mlodziak77","rapid",2,1,2,12
"black","tymekkk","blitz",6,0.666666666666667,2,12
"both","grooney","blitz",14,0.642857142857143,2,12
"both","grooney","bullet",108,0.509259259259259,2,12
"both","grooney","rapid",6,0.666666666666667,2,12
"both","Mlodziak77","blitz",1,0,2,12
"both","Mlodziak77","rapid",4,1,2,12
"both","tymekkk","blitz",10,0.7,2,12
"white","grooney","blitz",8,0.5,2,12
"white","grooney","bullet",57,0.570175438596491,2,12
"white","grooney","rapid",3,0.666666666666667,2,12
"white","Mlodziak77","blitz",1,0,2,12
"white","Mlodziak77","rapid",2,1,2,12
"white","tymekkk","blitz",4,0.75,2,12
"black","grooney","blitz",3,1,2,13
"black","grooney","bullet",63,0.5,2,13
"black","grooney","rapid",2,0.5,2,13
"black","Mlodziak77","blitz",1,0,2,13
"black","Mlodziak77","rapid",2,0.5,2,13
"black","tymekkk","blitz",7,0.214285714285714,2,13
"both","grooney","blitz",8,0.625,2,13
"both","grooney","bullet",119,0.550420168067227,2,13
"both","grooney","rapid",6,0.666666666666667,2,13
"both","Mlodziak77","blitz",1,0,2,13
"both","Mlodziak77","rapid",4,0.75,2,13
"both","tymekkk","blitz",12,0.208333333333333,2,13
"white","grooney","blitz",5,0.4,2,13
"white","grooney","bullet",56,0.607142857142857,2,13
"white","grooney","rapid",4,0.75,2,13
"white","Mlodziak77","rapid",2,1,2,13
"white","tymekkk","blitz",5,0.2,2,13
"black","grooney","blitz",3,0.666666666666667,2,14
"black","grooney","bullet",37,0.405405405405405,2,14
"black","Mlodziak77","blitz",2,0.5,2,14
"both","grooney","blitz",6,0.5,2,14
"both","grooney","bullet",82,0.469512195121951,2,14
"both","Mlodziak77","blitz",4,0.25,2,14
"both","Mlodziak77","rapid",2,0,2,14
"both","tymekkk","blitz",2,0.5,2,14
"white","grooney","blitz",3,0.333333333333333,2,14
"white","grooney","bullet",45,0.522222222222222,2,14
"white","Mlodziak77","blitz",2,0,2,14
"white","Mlodziak77","rapid",2,0,2,14
"white","tymekkk","blitz",2,0.5,2,14
"black","grooney","blitz",4,0.5,2,15
"black","grooney","bullet",20,0.575,2,15
"black","Mlodziak77","blitz",8,0.625,2,15
"black","Mlodziak77","bullet",5,0.6,2,15
"black","Mlodziak77","rapid",1,0,2,15
"black","tymekkk","blitz",3,0.333333333333333,2,15
"both","grooney","blitz",7,0.5,2,15
"both","grooney","bullet",43,0.534883720930233,2,15
"both","Mlodziak77","blitz",13,0.461538461538462,2,15
"both","Mlodziak77","bullet",8,0.5,2,15
"both","Mlodziak77","rapid",2,0,2,15
"both","tymekkk","blitz",6,0.583333333333333,2,15
"white","grooney","blitz",3,0.5,2,15
"white","grooney","bullet",23,0.5,2,15
"white","Mlodziak77","blitz",5,0.2,2,15
"white","Mlodziak77","bullet",3,0.333333333333333,2,15
"white","Mlodziak77","rapid",1,0,2,15
"white","tymekkk","blitz",3,0.833333333333333,2,15
"black","grooney","blitz",4,0.75,2,16
"black","grooney","bullet",26,0.557692307692308,2,16
"black","Mlodziak77","blitz",5,0.6,2,16
"black","Mlodziak77","rapid",3,0,2,16
"black","tymekkk","blitz",2,1,2,16
"both","grooney","blitz",11,0.545454545454545,2,16
"both","grooney","bullet",52,0.519230769230769,2,16
"both","Mlodziak77","blitz",10,0.4,2,16
"both","Mlodziak77","rapid",6,0.333333333333333,2,16
"both","tymekkk","blitz",6,0.75,2,16
"white","grooney","blitz",7,0.428571428571429,2,16
"white","grooney","bullet",26,0.480769230769231,2,16
"white","Mlodziak77","blitz",5,0.2,2,16
"white","Mlodziak77","rapid",3,0.666666666666667,2,16
"white","tymekkk","blitz",4,0.625,2,16
"black","grooney","blitz",7,0.428571428571429,2,17
"black","grooney","bullet",39,0.615384615384615,2,17
"black","Mlodziak77","blitz",6,0.666666666666667,2,17
"black","Mlodziak77","bullet",1,0,2,17
"black","tymekkk","blitz",6,0.666666666666667,2,17
"both","grooney","blitz",11,0.363636363636364,2,17
"both","grooney","bullet",74,0.601351351351351,2,17
"both","Mlodziak77","blitz",13,0.615384615384615,2,17
"both","Mlodziak77","bullet",2,0.5,2,17
"both","Mlodziak77","rapid",1,1,2,17
"both","tymekkk","blitz",12,0.583333333333333,2,17
"white","grooney","blitz",4,0.25,2,17
"white","grooney","bullet",35,0.585714285714286,2,17
"white","Mlodziak77","blitz",7,0.571428571428571,2,17
"white","Mlodziak77","bullet",1,1,2,17
"white","Mlodziak77","rapid",1,1,2,17
"white","tymekkk","blitz",6,0.5,2,17
"black","grooney","blitz",9,0.444444444444444,2,18
"black","grooney","bullet",39,0.384615384615385,2,18
"black","Mlodziak77","blitz",16,0.34375,2,18
"black","Mlodziak77","bullet",1,0,2,18
"black","Mlodziak77","rapid",2,0.5,2,18
"black","tymekkk","blitz",5,0.4,2,18
"both","grooney","blitz",20,0.35,2,18
"both","grooney","bullet",69,0.405797101449275,2,18
"both","Mlodziak77","blitz",39,0.487179487179487,2,18
"both","Mlodziak77","bullet",2,0,2,18
"both","Mlodziak77","rapid",5,0.4,2,18
"both","tymekkk","blitz",10,0.4,2,18
"white","grooney","blitz",11,0.272727272727273,2,18
"white","grooney","bullet",30,0.433333333333333,2,18
"white","Mlodziak77","blitz",23,0.58695652173913,2,18
"white","Mlodziak77","bullet",1,0,2,18
"white","Mlodziak77","rapid",3,0.333333333333333,2,18
"white","tymekkk","blitz",5,0.4,2,18
"black","grooney","blitz",4,1,2,19
"black","grooney","bullet",26,0.480769230769231,2,19
"black","Mlodziak77","blitz",13,0.5,2,19
"black","Mlodziak77","bullet",2,0.5,2,19
"black","Mlodziak77","rapid",2,0,2,19
"black","tymekkk","blitz",6,0.5,2,19
"both","grooney","blitz",11,0.863636363636364,2,19
"both","grooney","bullet",55,0.527272727272727,2,19
"both","Mlodziak77","blitz",26,0.596153846153846,2,19
"both","Mlodziak77","bullet",3,0.666666666666667,2,19
"both","Mlodziak77","rapid",3,0.333333333333333,2,19
"both","tymekkk","blitz",10,0.3,2,19
"white","grooney","blitz",7,0.785714285714286,2,19
"white","grooney","bullet",29,0.568965517241379,2,19
"white","Mlodziak77","blitz",13,0.692307692307692,2,19
"white","Mlodziak77","bullet",1,1,2,19
"white","Mlodziak77","rapid",1,1,2,19
"white","tymekkk","blitz",4,0,2,19
"black","grooney","blitz",3,0.333333333333333,2,20
"black","grooney","bullet",22,0.431818181818182,2,20
"black","Mlodziak77","blitz",6,0.833333333333333,2,20
"black","Mlodziak77","bullet",3,0.666666666666667,2,20
"black","Mlodziak77","rapid",1,1,2,20
"black","tymekkk","blitz",1,1,2,20
"both","grooney","blitz",9,0.277777777777778,2,20
"both","grooney","bullet",38,0.407894736842105,2,20
"both","Mlodziak77","blitz",12,0.583333333333333,2,20
"both","Mlodziak77","bullet",5,0.8,2,20
"both","Mlodziak77","rapid",2,0.5,2,20
"both","tymekkk","blitz",7,0.785714285714286,2,20
"white","grooney","blitz",6,0.25,2,20
"white","grooney","bullet",16,0.375,2,20
"white","Mlodziak77","blitz",6,0.333333333333333,2,20
"white","Mlodziak77","bullet",2,1,2,20
"white","Mlodziak77","rapid",1,0,2,20
"white","tymekkk","blitz",6,0.75,2,20
"black","grooney","blitz",4,0.5,2,21
"black","grooney","bullet",29,0.379310344827586,2,21
"black","Mlodziak77","blitz",4,0.125,2,21
"black","Mlodziak77","bullet",2,0,2,21
"black","Mlodziak77","rapid",3,1,2,21
"black","tymekkk","blitz",5,0.2,2,21
"both","grooney","blitz",7,0.571428571428571,2,21
"both","grooney","bullet",56,0.482142857142857,2,21
"both","grooney","rapid",1,1,2,21
"both","Mlodziak77","blitz",7,0.0714285714285714,2,21
"both","Mlodziak77","bullet",2,0,2,21
"both","Mlodziak77","rapid",5,1,2,21
"both","tymekkk","blitz",8,0.375,2,21
"white","grooney","blitz",3,0.666666666666667,2,21
"white","grooney","bullet",27,0.592592592592593,2,21
"white","grooney","rapid",1,1,2,21
"white","Mlodziak77","blitz",3,0,2,21
"white","Mlodziak77","rapid",2,1,2,21
"white","tymekkk","blitz",3,0.666666666666667,2,21
"black","grooney","bullet",36,0.625,2,22
"black","Mlodziak77","blitz",5,0.6,2,22
"both","grooney","blitz",2,0.5,2,22
"both","grooney","bullet",69,0.507246376811594,2,22
"both","grooney","rapid",1,1,2,22
"both","Mlodziak77","blitz",8,0.5,2,22
"both","Mlodziak77","rapid",2,0.5,2,22
"white","grooney","blitz",2,0.5,2,22
"white","grooney","bullet",33,0.378787878787879,2,22
"white","grooney","rapid",1,1,2,22
"white","Mlodziak77","blitz",3,0.333333333333333,2,22
"white","Mlodziak77","rapid",2,0.5,2,22
"black","grooney","blitz",8,0.5,2,23
"black","grooney","bullet",6,0.583333333333333,2,23
"black","grooney","rapid",1,1,2,23
"black","Mlodziak77","blitz",1,1,2,23
"both","grooney","blitz",16,0.5625,2,23
"both","grooney","bullet",11,0.590909090909091,2,23
"both","grooney","rapid",4,0.75,2,23
"both","Mlodziak77","blitz",3,1,2,23
"white","grooney","blitz",8,0.625,2,23
"white","grooney","bullet",5,0.6,2,23
"white","grooney","rapid",3,0.666666666666667,2,23
"white","Mlodziak77","blitz",2,1,2,23
"white","grooney","blitz",0,0,1,0
"white","grooney","blitz",0,0,1,1
"white","grooney","blitz",0,0,1,2
"white","grooney","blitz",0,0,1,3
"white","grooney","blitz",0,0,1,4
"white","grooney","blitz",0,0,1,5
"white","grooney","blitz",0,0,1,6
"white","grooney","blitz",0,0,1,7
"white","grooney","blitz",0,0,2,0
"white","grooney","blitz",0,0,2,1
"white","grooney","blitz",0,0,2,2
"white","grooney","blitz",0,0,2,3
"white","grooney","blitz",0,0,2,4
"white","grooney","blitz",0,0,2,5
"white","grooney","blitz",0,0,2,6
"white","grooney","blitz",0,0,2,7
"white","grooney","blitz",0,0,2,9
"white","grooney","blitz",0,0,3,1
"white","grooney","blitz",0,0,3,2
"white","grooney","blitz",0,0,3,3
"white","grooney","blitz",0,0,3,4
"white","grooney","blitz",0,0,3,5
"white","grooney","blitz",0,0,3,6
"white","grooney","blitz",0,0,3,7
"white","grooney","blitz",0,0,3,8
"white","grooney","blitz",0,0,3,18
"white","grooney","blitz",0,0,4,0
"white","grooney","blitz",0,0,4,1
"white","grooney","blitz",0,0,4,2
"white","grooney","blitz",0,0,4,3
"white","grooney","blitz",0,0,4,4
"white","grooney","blitz",0,0,4,5
"white","grooney","blitz",0,0,4,6
"white","grooney","blitz",0,0,4,7
"white","grooney","blitz",0,0,5,0
"white","grooney","blitz",0,0,5,1
"white","grooney","blitz",0,0,5,2
"white","grooney","blitz",0,0,5,3
"white","grooney","blitz",0,0,5,4
"white","grooney","blitz",0,0,5,5
"white","grooney","blitz",0,0,5,6
"white","grooney","blitz",0,0,5,7
"white","grooney","blitz",0,0,5,19
"white","grooney","blitz",0,0,5,23
"white","grooney","blitz",0,0,6,0
"white","grooney","blitz",0,0,6,1
"white","grooney","blitz",0,0,6,2
"white","grooney","blitz",0,0,6,3
"white","grooney","blitz",0,0,6,4
"white","grooney","blitz",0,0,6,5
"white","grooney","blitz",0,0,6,6
"white","grooney","blitz",0,0,6,7
"white","grooney","blitz",0,0,6,8
"white","grooney","blitz",0,0,6,9
"white","grooney","blitz",0,0,6,21
"white","grooney","blitz",0,0,6,22
"white","grooney","blitz",0,0,6,23
"white","grooney","blitz",0,0,7,0
"white","grooney","blitz",0,0,7,1
"white","grooney","blitz",0,0,7,2
"white","grooney","blitz",0,0,7,3
"white","grooney","blitz",0,0,7,4
"white","grooney","blitz",0,0,7,5
"white","grooney","blitz",0,0,7,6
"white","grooney","blitz",0,0,7,7
"white","grooney","blitz",0,0,7,8
"white","grooney","blitz",0,0,7,9
"white","grooney","blitz",0,0,7,14
"black","grooney","blitz",0,0,1,0
"black","grooney","blitz",0,0,1,1
"black","grooney","blitz",0,0,1,2
"black","grooney","blitz",0,0,1,3
"black","grooney","blitz",0,0,1,4
"black","grooney","blitz",0,0,1,5
"black","grooney","blitz",0,0,1,6
"black","grooney","blitz",0,0,1,7
"black","grooney","blitz",0,0,2,1
"black","grooney","blitz",0,0,2,2
"black","grooney","blitz",0,0,2,3
"black","grooney","blitz",0,0,2,4
"black","grooney","blitz",0,0,2,5
"black","grooney","blitz",0,0,2,6
"black","grooney","blitz",0,0,2,7
"black","grooney","blitz",0,0,2,9
"black","grooney","blitz",0,0,2,22
"black","grooney","blitz",0,0,3,0
"black","grooney","blitz",0,0,3,1
"black","grooney","blitz",0,0,3,2
"black","grooney","blitz",0,0,3,3
"black","grooney","blitz",0,0,3,4
"black","grooney","blitz",0,0,3,5
"black","grooney","blitz",0,0,3,6
"black","grooney","blitz",0,0,3,7
"black","grooney","blitz",0,0,3,18
"black","grooney","blitz",0,0,4,0
"black","grooney","blitz",0,0,4,1
"black","grooney","blitz",0,0,4,2
"black","grooney","blitz",0,0,4,3
"black","grooney","blitz",0,0,4,4
"black","grooney","blitz",0,0,4,5
"black","grooney","blitz",0,0,4,6
"black","grooney","blitz",0,0,4,7
"black","grooney","blitz",0,0,4,8
"black","grooney","blitz",0,0,5,0
"black","grooney","blitz",0,0,5,1
"black","grooney","blitz",0,0,5,2
"black","grooney","blitz",0,0,5,3
"black","grooney","blitz",0,0,5,4
"black","grooney","blitz",0,0,5,5
"black","grooney","blitz",0,0,5,6
"black","grooney","blitz",0,0,5,7
"black","grooney","blitz",0,0,5,8
"black","grooney","blitz",0,0,5,13
"black","grooney","blitz",0,0,5,20
"black","grooney","blitz",0,0,5,23
"black","grooney","blitz",0,0,6,0
"black","grooney","blitz",0,0,6,1
"black","grooney","blitz",0,0,6,2
"black","grooney","blitz",0,0,6,3
"black","grooney","blitz",0,0,6,4
"black","grooney","blitz",0,0,6,5
"black","grooney","blitz",0,0,6,6
"black","grooney","blitz",0,0,6,7
"black","grooney","blitz",0,0,6,9
"black","grooney","blitz",0,0,6,22
"black","grooney","blitz",0,0,6,23
"black","grooney","blitz",0,0,7,0
"black","grooney","blitz",0,0,7,1
"black","grooney","blitz",0,0,7,2
"black","grooney","blitz",0,0,7,3
"black","grooney","blitz",0,0,7,4
"black","grooney","blitz",0,0,7,5
"black","grooney","blitz",0,0,7,6
"black","grooney","blitz",0,0,7,7
"black","grooney","blitz",0,0,7,8
"black","grooney","blitz",0,0,7,10
"black","grooney","blitz",0,0,7,14
"both","grooney","blitz",0,0,1,0
"both","grooney","blitz",0,0,1,1
"both","grooney","blitz",0,0,1,2
"both","grooney","blitz",0,0,1,3
"both","grooney","blitz",0,0,1,4
"both","grooney","blitz",0,0,1,5
"both","grooney","blitz",0,0,1,6
"both","grooney","blitz",0,0,1,7
"both","grooney","blitz",0,0,2,1
"both","grooney","blitz",0,0,2,2
"both","grooney","blitz",0,0,2,3
"both","grooney","blitz",0,0,2,4
"both","grooney","blitz",0,0,2,5
"both","grooney","blitz",0,0,2,6
"both","grooney","blitz",0,0,2,7
"both","grooney","blitz",0,0,2,9
"both","grooney","blitz",0,0,3,1
"both","grooney","blitz",0,0,3,2
"both","grooney","blitz",0,0,3,3
"both","grooney","blitz",0,0,3,4
"both","grooney","blitz",0,0,3,5
"both","grooney","blitz",0,0,3,6
"both","grooney","blitz",0,0,3,7
"both","grooney","blitz",0,0,3,18
"both","grooney","blitz",0,0,4,0
"both","grooney","blitz",0,0,4,1
"both","grooney","blitz",0,0,4,2
"both","grooney","blitz",0,0,4,3
"both","grooney","blitz",0,0,4,4
"both","grooney","blitz",0,0,4,5
"both","grooney","blitz",0,0,4,6
"both","grooney","blitz",0,0,4,7
"both","grooney","blitz",0,0,5,0
"both","grooney","blitz",0,0,5,1
"both","grooney","blitz",0,0,5,2
"both","grooney","blitz",0,0,5,3
"both","grooney","blitz",0,0,5,4
"both","grooney","blitz",0,0,5,5
"both","grooney","blitz",0,0,5,6
"both","grooney","blitz",0,0,5,7
"both","grooney","blitz",0,0,5,23
"both","grooney","blitz",0,0,6,0
"both","grooney","blitz",0,0,6,1
"both","grooney","blitz",0,0,6,2
"both","grooney","blitz",0,0,6,3
"both","grooney","blitz",0,0,6,4
"both","grooney","blitz",0,0,6,5
"both","grooney","blitz",0,0,6,6
"both","grooney","blitz",0,0,6,7
"both","grooney","blitz",0,0,6,9
"both","grooney","blitz",0,0,6,22
