"","Profile.Name","Start.Time","Duration","Attributes","Title","Supplemental.Video.Type","Device.Type","Bookmark","Latest.Bookmark","Country"
"142","Wojtek","2021-08-30 13:48:44","00:00:04","Autoplayed: user action: None; ","The Eddy: Limited Series (Teaser)","TEASER_TRAILER","Chrome PC (Cadmium)","00:00:04","00:00:04","PL (Poland)"
"143","Wojtek","2021-08-28 07:21:36","00:00:13","Autoplayed: user action: None; ","New Amsterdam: Season 1_hook_primary_16x9","HOOK","Netflix Windows App - Cadmium Windows Mobile","00:00:13","00:00:13","PL (Poland)"
"144","Wojtek","2021-08-27 11:47:38","00:00:06","Autoplayed: user action: None; ","Season 1 Informative Clip: Titletown High","HOOK","Netflix Windows App - Cadmium Windows Mobile","00:00:06","00:00:06","PL (Poland)"
"145","Wojtek","2021-08-26 21:47:10","00:00:07","Autoplayed: user action: None; ","The Crown (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:07","00:00:07","PL (Poland)"
"146","Wojtek","2021-08-26 21:27:07","00:19:36","","Modern Family: Season 4: Party Crasher (Episode 12)","","Chrome PC (Cadmium)","00:20:50","Not latest view","PL (Poland)"
"147","Wojtek","2021-08-26 18:11:14","00:00:18","","Modern Family: Season 4: Party Crasher (Episode 12)","","Chrome PC (Cadmium)","00:00:18","Not latest view","PL (Poland)"
"148","Wojtek","2021-08-26 15:13:19","00:00:06","Autoplayed: user action: None; ","O mnie sie nie martw: Season 1_hook_04_16x9","HOOK","Chrome PC (Cadmium)","00:00:06","00:00:06","PL (Poland)"
"149","Wojtek","2021-08-25 08:14:44","00:00:07","Autoplayed: user action: None; ","The Bold Type: Season 1_hook_primary_16x9","HOOK","Chrome PC (Cadmium)","00:00:07","00:00:07","PL (Poland)"
"150","Wojtek","2021-08-25 08:06:05","00:08:33","","Modern Family: Season 4: New Year's Eve (Episode 11)","","Chrome PC (Cadmium)","00:21:15","00:21:15","PL (Poland)"
"151","Wojtek","2021-08-25 08:05:53","00:00:02","Autoplayed: user action: User_Interaction; ","Guillermo Vilas: Settling the Score","","Chrome PC (Cadmium)","00:00:02","00:00:02","PL (Poland)"
"152","Wojtek","2021-08-24 16:52:50","00:00:16","Autoplayed: user action: None; ","White Gold: Season 1 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:16","00:00:16","PL (Poland)"
"153","Wojtek","2021-08-24 16:52:37","00:00:09","Autoplayed: user action: None; ","White Gold: Season 1 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:09","Not latest view","PL (Poland)"
"154","Wojtek","2021-08-23 14:06:13","00:19:52","","Call My Agent!: Season 1: Cécile (Episode 1)","","Chrome PC (Cadmium)","00:20:10","Not latest view","PL (Poland)"
"155","Wojtek","2021-08-23 14:06:05","00:00:03","Autoplayed: user action: User_Interaction; ","Call My Agent!: Season 1: Line and Françoise (Episode 2)","","Chrome PC (Cadmium)","00:00:11","00:00:11","PL (Poland)"
"156","Wojtek","2021-08-23 11:19:40","00:47:18","Autoplayed: user action: User_Interaction; ","Call My Agent!: Season 1: Line and Françoise (Episode 2)","","Chrome PC (Cadmium)","00:00:08","Not latest view","PL (Poland)"
"157","Wojtek","2021-08-19 13:07:20","00:32:35","","The Least Expected Day: Inside the Movistar Team 2019: Season 1: Episode 3","","Chrome PC (Cadmium)","00:32:36","00:32:36","PL (Poland)"
"158","Wojtek","2021-08-19 12:44:58","00:22:21","","The Least Expected Day: Inside the Movistar Team 2019: Season 1: Episode 2","","Chrome PC (Cadmium)","00:22:22","00:22:22","PL (Poland)"
"159","Wojtek","2021-08-19 12:22:49","00:22:08","","The Least Expected Day: Inside the Movistar Team 2019: Season 1: Episode 1","","Chrome PC (Cadmium)","00:22:08","00:22:08","PL (Poland)"
"160","Wojtek","2021-08-19 12:21:49","00:00:11","","Ranczo: Season 10: Episode 1","","Chrome PC (Cadmium)","00:01:42","00:01:42","PL (Poland)"
"161","Wojtek","2021-08-19 12:21:35","00:00:01","Autoplayed: user action: User_Interaction; ","Ranczo: Season 1: Episode 1","","Chrome PC (Cadmium)","00:00:01","00:00:01","PL (Poland)"
"162","Wojtek","2021-08-19 10:26:50","00:12:38","","Modern Family: Season 4: New Year's Eve (Episode 11)","","Chrome PC (Cadmium)","00:12:42","Not latest view","PL (Poland)"
"163","Wojtek","2021-08-19 10:05:27","00:21:23","","Modern Family: Season 4: Diamond in the Rough (Episode 10)","","Chrome PC (Cadmium)","00:21:26","00:21:26","PL (Poland)"
"164","Wojtek","2021-08-19 09:43:58","00:21:26","","Modern Family: Season 4: When a Tree Falls (Episode 9)","","Chrome PC (Cadmium)","00:21:20","00:21:20","PL (Poland)"
"165","Wojtek","2021-08-19 09:43:34","00:00:21","Autoplayed: user action: None; ","Bonus Video 2: Shiny_Flakes: The Teenage Drug Lord","HOOK","Chrome PC (Cadmium)","00:00:21","00:00:21","PL (Poland)"
"166","Wojtek","2021-08-18 08:36:38","00:00:05","Autoplayed: user action: None; ","Season 4 Trailer: Ten Percent (aka Call My Agent!)","TRAILER","Chrome PC (Cadmium)","00:00:01","00:00:01","PL (Poland)"
"167","Wojtek","2021-08-18 07:28:21","00:00:22","Autoplayed: user action: None; ","Call My Agent!: Season 1 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:23","00:00:23","PL (Poland)"
"168","Wojtek","2021-08-17 21:09:08","00:03:05","Autoplayed: user action: None; ","Modern Family: Season 4: When a Tree Falls (Episode 9)","","Chrome PC (Cadmium)","00:03:09","Not latest view","PL (Poland)"
"169","Wojtek","2021-08-17 20:47:33","00:21:37","","Modern Family: Season 4: Mistery Date (Episode 8)","","Chrome PC (Cadmium)","00:21:37","00:21:37","PL (Poland)"
"170","Wojtek","2021-08-17 19:44:12","00:00:15","Autoplayed: user action: None; ","American Crime Story: The People v. O.J. Simpson_hook_primary_16x9","HOOK","Chrome PC (Cadmium)","00:00:15","00:00:15","PL (Poland)"
"171","Wojtek","2021-08-17 18:23:10","00:02:11","","Modern Family: Season 4: Arrested (Episode 7)","","Chrome PC (Cadmium)","00:14:44","00:14:44","PL (Poland)"
"172","Wojtek","2021-08-17 17:43:37","00:00:59","Autoplayed: user action: None; ","Matilda_hook_04_16x9","HOOK","Chrome PC (Cadmium)","00:00:59","00:00:59","PL (Poland)"
"173","Wojtek","2021-08-15 23:08:55","00:00:06","","The Stranger: Season 1 (Trailer)","TRAILER","Android DefaultWidevineL3Phone Android Phone","00:00:06","00:00:06","PL (Poland)"
"174","Wojtek","2021-08-13 20:26:57","00:12:29","","Modern Family: Season 4: Arrested (Episode 7)","","Chrome PC (Cadmium)","00:12:33","Not latest view","PL (Poland)"
"175","Wojtek","2021-08-13 20:05:17","00:21:36","","Modern Family: Season 4: Yard Sale (Episode 6)","","Chrome PC (Cadmium)","00:21:36","00:21:36","PL (Poland)"
"176","Wojtek","2021-08-13 20:04:39","00:00:21","Autoplayed: user action: None; ","Bonus Video 2: Shiny_Flakes: The Teenage Drug Lord","HOOK","Chrome PC (Cadmium)","00:00:21","Not latest view","PL (Poland)"
"177","Wojtek","2021-08-13 20:04:28","00:00:11","Autoplayed: user action: None; ","Top Boy: Season 1 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:11","00:00:11","PL (Poland)"
"178","Wojtek","2021-08-13 16:15:26","00:20:53","Autoplayed: user action: User_Interaction; ","Modern Family: Season 4: Open House of Horrors (Episode 5)","","Chrome PC (Cadmium)","00:20:56","00:20:56","PL (Poland)"
"179","Wojtek","2021-08-13 15:58:44","00:16:41","","Modern Family: Season 4: The Butler's Escape (Episode 4)","","Chrome PC (Cadmium)","00:21:35","00:21:35","PL (Poland)"
"180","Wojtek","2021-08-12 18:56:21","00:04:50","","Modern Family: Season 4: The Butler's Escape (Episode 4)","","Chrome PC (Cadmium)","00:04:54","Not latest view","PL (Poland)"
"181","Wojtek","2021-08-12 18:33:15","00:21:17","","Modern Family: Season 4: Snip (Episode 3)","","Chrome PC (Cadmium)","00:21:17","00:21:17","PL (Poland)"
"182","Wojtek","2021-08-11 19:50:01","00:00:19","Autoplayed: user action: None; ","High Context Clip: Untold: Malice at the Palace","HOOK","Chrome PC (Cadmium)","00:00:19","00:00:19","PL (Poland)"
"183","Wojtek","2021-08-11 19:28:50","00:21:05","","Modern Family: Season 4: Schooled (Episode 2)","","Chrome PC (Cadmium)","00:21:09","00:21:09","PL (Poland)"
"184","Wojtek","2021-08-11 19:07:13","00:21:36","","Modern Family: Season 4: Bringing Up Baby (Episode 1)","","Chrome PC (Cadmium)","00:21:36","00:21:36","PL (Poland)"
"185","Wojtek","2021-08-11 18:57:33","00:01:00","Autoplayed: user action: None; ","Breaking Bad: Season 1_hook_primary_16x9","HOOK","Chrome PC (Cadmium)","00:00:00","00:00:00","PL (Poland)"
"186","Wojtek","2021-08-11 13:57:09","00:37:46","","Peaky Blinders: Season 1: Episode 1","","Chrome PC (Cadmium)","00:37:46","00:37:46","PL (Poland)"
"187","Wojtek","2021-08-11 13:57:00","00:00:04","Autoplayed: user action: None; ","Peaky Blinders: Season 5 (Portrait Product Preview)","PREVIEW","Chrome PC (Cadmium)","00:00:04","00:00:04","PL (Poland)"
"188","Wojtek","2021-08-11 13:56:16","00:00:05","Autoplayed: user action: None; ","The Serpent: Limited Series_hook_02_16x9","HOOK","Chrome PC (Cadmium)","00:00:05","00:00:05","PL (Poland)"
"189","Wojtek","2021-08-11 13:55:54","00:00:06","Autoplayed: user action: None; ","The Movies That Made Us: Season 1 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:06","00:00:06","PL (Poland)"
"190","Wojtek","2021-08-11 13:54:25","00:00:55","Autoplayed: user action: None; ","Suits: Season 1_hook_primary_16x9","HOOK","Chrome PC (Cadmium)","00:00:55","00:00:55","PL (Poland)"
"191","Wojtek","2021-08-11 13:52:19","00:01:49","Autoplayed: user action: None; ","Trailer: Cocaine Cowboys: The Kings of Miami","TRAILER","Chrome PC (Cadmium)","00:00:00","00:00:00","PL (Poland)"
"192","Wojtek","2021-08-10 21:41:34","00:00:23","Autoplayed: user action: None; ","How to Get Away with Murder: Season 1_hook_primary_16x9","HOOK","Chrome PC (Cadmium)","00:00:23","00:00:23","PL (Poland)"
"193","Wojtek","2021-08-10 20:55:14","00:36:15","","Narcos: Season 3: The Cali KGB (Episode 2)","","Chrome PC (Cadmium)","00:36:12","00:36:12","PL (Poland)"
"194","Wojtek","2021-08-10 20:54:04","00:00:19","","Better Call Saul: Season 1: Uno (Episode 1)","","Chrome PC (Cadmium)","00:03:53","00:03:53","PL (Poland)"
"195","Wojtek","2021-08-10 20:53:49","00:00:05","Autoplayed: user action: None; ","Better Call Saul: Season 3 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:06","00:00:06","PL (Poland)"
"196","Wojtek","2021-08-10 20:52:04","00:00:04","Autoplayed: user action: None; ","Somebody Feed Phil: Season 1_VAR3-CONCRETE1_AGENCY1","TEASER_TRAILER","Chrome PC (Cadmium)","00:00:04","00:00:04","PL (Poland)"
"197","Wojtek","2021-08-10 20:51:12","00:00:06","Autoplayed: user action: None; ","Bodyguard: Season 1 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:07","00:00:07","PL (Poland)"
"198","Wojtek","2021-08-10 20:50:15","00:00:05","Autoplayed: user action: None; ","Broadchurch: Season 1_hook_primary_16x9","HOOK","Chrome PC (Cadmium)","00:00:05","00:00:05","PL (Poland)"
"199","Wojtek","2021-08-10 20:49:47","00:00:04","Autoplayed: user action: None; ","The Society: Season 1 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:04","00:00:04","PL (Poland)"
"200","Wojtek","2021-08-10 20:47:27","00:00:11","Autoplayed: user action: None; ","Season 1 Teaser: Hit & Run","TEASER_TRAILER","Chrome PC (Cadmium)","00:00:11","00:00:11","PL (Poland)"
"201","Wojtek","2021-08-10 20:33:35","00:13:25","","How to Become a Tyrant: Season 1: Seize Power (Episode 1)","","Chrome PC (Cadmium)","00:13:25","00:13:25","PL (Poland)"
"202","Wojtek","2021-08-10 20:33:20","00:00:09","Autoplayed: user action: None; ","Season 1 Trailer: How to Become a Tyrant","TRAILER","Chrome PC (Cadmium)","00:00:09","00:00:09","PL (Poland)"
"203","Wojtek","2021-08-10 20:31:54","00:01:20","Autoplayed: user action: None; ","Ranczo: Season 1_hook_05_16x9","HOOK","Chrome PC (Cadmium)","00:01:20","00:01:20","PL (Poland)"
"204","Wojtek","2021-08-10 20:31:10","00:00:16","Autoplayed: user action: None; ","Trailer: Cocaine Cowboys: The Kings of Miami","TRAILER","Chrome PC (Cadmium)","00:00:16","Not latest view","PL (Poland)"
"205","Wojtek","2021-08-10 20:29:55","00:00:47","Autoplayed: user action: None; ","Bonus Video 2: Shiny_Flakes: The Teenage Drug Lord","HOOK","Chrome PC (Cadmium)","00:00:47","Not latest view","PL (Poland)"
"206","Wojtek","2021-08-08 12:08:12","00:14:51","","Lupin: Part 1: Chapter 4 (Episode 4)","","Android DefaultWidevineL3Phone Android Phone","00:14:51","00:14:51","PL (Poland)"
"207","Wojtek","2021-08-05 16:33:39","00:01:35","Autoplayed: user action: None; ","Modern Family: Season 4: Bringing Up Baby (Episode 1)","","Chrome PC (Cadmium)","00:01:38","Not latest view","PL (Poland)"
"208","Wojtek","2021-08-05 15:54:31","00:21:24","","Modern Family: Season 3: Baby on Board (Episode 24)","","Chrome PC (Cadmium)","00:21:26","00:21:26","PL (Poland)"
"209","Wojtek","2021-08-05 15:33:04","00:21:26","","Modern Family: Season 3: Tableau Vivant (Episode 23)","","Chrome PC (Cadmium)","00:21:26","00:21:26","PL (Poland)"
"210","Wojtek","2021-08-05 15:32:52","00:00:03","","Modern Family: Season 3: Express Christmas (Episode 10)","","Chrome PC (Cadmium)","00:00:05","00:00:05","PL (Poland)"
"211","Wojtek","2021-07-25 19:51:22","00:20:55","","Modern Family: Season 3: Disneyland (Episode 22)","","Chrome PC (Cadmium)","00:20:55","00:20:55","PL (Poland)"
"212","Wojtek","2021-07-25 18:40:21","00:00:05","Autoplayed: user action: None; ","American Vandal (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:06","00:00:06","PL (Poland)"
"213","Wojtek","2021-07-22 19:25:52","00:12:58","","Modern Family: Season 3: Planes, Trains & Cars (Episode 21)","","Chrome PC (Cadmium)","00:13:16","00:13:16","PL (Poland)"
"214","Wojtek","2021-07-22 19:17:11","00:08:40","","Modern Family: Season 3: The Last Walt (Episode 20)","","Chrome PC (Cadmium)","00:21:29","00:21:29","PL (Poland)"
"215","Wojtek","2021-07-22 14:19:51","00:11:49","","Modern Family: Season 3: The Last Walt (Episode 20)","","Chrome PC (Cadmium)","00:11:50","Not latest view","PL (Poland)"
"216","Wojtek","2021-07-22 13:58:19","00:21:30","","Modern Family: Season 3: Election Day (Episode 19)","","Chrome PC (Cadmium)","00:21:30","00:21:30","PL (Poland)"
"217","Wojtek","2021-07-22 08:06:00","00:00:10","Autoplayed: user action: None; ","Trailer: Chernobyl 1986","TRAILER","Chrome PC (Cadmium)","00:00:10","00:00:10","PL (Poland)"
"218","Wojtek","2021-07-22 07:11:39","00:17:47","","Modern Family: Season 3: Send Out the Clowns (Episode 18)","","Chrome PC (Cadmium)","00:21:21","00:21:21","PL (Poland)"
"219","Wojtek","2021-07-22 07:11:20","00:00:08","Autoplayed: user action: None; ","Sexy Beasts Season 1: Clip: Cliffhanger","HOOK","Chrome PC (Cadmium)","00:00:08","00:00:08","PL (Poland)"
"220","Wojtek","2021-07-21 13:16:10","00:21:04","","Modern Family: Season 3: Leap Day (Episode 17)","","Chrome PC (Cadmium)","00:21:22","00:21:22","PL (Poland)"
"221","Wojtek","2021-07-21 13:14:56","00:00:01","Autoplayed: user action: User_Interaction; ","The Blacklist: Season 1: Pilot (Episode 1)","","Chrome PC (Cadmium)","00:00:01","00:00:01","PL (Poland)"
"222","Wojtek","2021-07-21 13:14:37","00:00:06","Autoplayed: user action: None; ","Season 4 Trailer: Van Helsing","TRAILER","Chrome PC (Cadmium)","00:00:06","00:00:06","PL (Poland)"
"223","Wojtek","2021-07-21 13:14:18","00:00:10","Autoplayed: user action: None; ","Virgin River: Season 1 (Trailer)","TRAILER","Chrome PC (Cadmium)","00:00:10","00:00:10","PL (Poland)"
"224","Wojtek","2021-07-21 11:46:20","00:16:08","","Modern Family: Season 3: Virgin Territory (Episode 16)","","Chrome PC (Cadmium)","00:21:27","00:21:27","PL (Poland)"
"225","Wojtek","2021-07-21 11:45:59","00:00:14","Autoplayed: user action: None; ","Season 1 Trailer: Too Hot To Handle: Brazil","TRAILER","Chrome PC (Cadmium)","00:00:14","00:00:14","PL (Poland)"
"226","Wojtek","2021-07-20 21:01:40","00:05:42","","Modern Family: Season 3: Virgin Territory (Episode 16)","","Chrome PC (Cadmium)","00:05:42","Not latest view","PL (Poland)"
"227","Wojtek","2021-07-20 12:00:35","00:00:03","Autoplayed: user action: None; ","Modern Family: Season 3: Virgin Territory (Episode 16)","","Chrome PC (Cadmium)","00:00:04","Not latest view","PL (Poland)"
"228","Wojtek","2021-07-20 11:39:03","00:21:31","","Modern Family: Season 3: Aunt Mommy (Episode 15)","","Chrome PC (Cadmium)","00:21:31","00:21:31","PL (Poland)"
"229","Wojtek","2021-07-19 19:39:50","00:00:12","","The Mire: Season 1: Episode 1","","Chrome PC (Cadmium)","00:00:12","00:00:12","PL (Poland)"
"230","Wojtek","2021-07-19 19:39:42","00:00:05","","The Mire: The Mire '97: Episode 1","","Chrome PC (Cadmium)","00:00:05","00:00:05","PL (Poland)"
"231","Wojtek","2021-07-19 19:39:35","00:00:05","Autoplayed: user action: None; ","Trailer: The Mire '97","TRAILER","Chrome PC (Cadmium)","00:00:05","00:00:05","PL (Poland)"
"232","Wojtek","2021-07-19 09:40:31","00:00:09","Autoplayed: user action: None; ","Trailer: Naomi Osaka","TRAILER","Chrome PC (Cadmium)","00:00:09","00:00:09","PL (Poland)"
"233","Wojtek","2021-07-19 08:28:55","00:06:35","","Naomi Osaka: Limited Series: Rise (Episode 1)","","Chrome PC (Cadmium)","00:06:35","00:06:35","PL (Poland)"
"234","Wojtek","2021-07-17 12:05:35","00:19:22","","Modern Family: Season 3: Me? Jealous? (Episode 14)","","Chrome PC (Cadmium)","00:19:22","00:19:22","PL (Poland)"
"235","Wojtek","2021-07-17 12:05:10","00:00:05","Autoplayed: user action: None; ","Suits: Season 1_hook_primary_16x9","HOOK","Chrome PC (Cadmium)","00:00:05","Not latest view","PL (Poland)"
"236","Wojtek","2021-07-16 20:42:58","00:05:21","","Heist: Season 1: Sex Magick Money Murder, Part 1 (Episode 1)","","Google Chromecast V5 Streaming Stick","00:05:21","00:05:21","PL (Poland)"
"237","Wojtek","2021-07-16 20:42:27","00:00:09","","Heist: Season 1: Sex Magick Money Murder, Part 1 (Episode 1)","","Android DefaultWidevineL3Phone Android Phone","00:00:09","Not latest view","PL (Poland)"
"238","Wojtek","2021-07-16 20:09:31","00:00:06","Autoplayed: user action: None; ","Brooklyn Nine-Nine: Season 1_hook_primary_16x9","HOOK","Chrome PC (Cadmium)","00:00:06","00:00:06","PL (Poland)"
"239","Wojtek","2021-07-14 06:52:40","00:06:48","","The Parisian Agency: Exclusive Properties: Season 1: Episode 1","","Chrome PC (Cadmium)","00:22:20","00:22:20","PL (Poland)"
"240","Wojtek","2021-07-13 20:47:23","00:15:32","","The Parisian Agency: Exclusive Properties: Season 1: Episode 1","","Chrome PC (Cadmium)","00:15:32","Not latest view","PL (Poland)"
